"Nstart","Nend.BA.Base","Nend.BA.Deac","Nend.BA.LRest","Diff.BA.Deac.tEnd","Diff.S.Deac.tEnd","Diff.BA.LRest.tEnd","Diff.S.LRest.tEnd"
245,42.3944853629888,95.7341654410756,57.5570634960172,3.29023345740125,0.825631171711755,11.5745487647454,1.9019507376393
246,42.5675240787561,96.1249171367535,57.7919902857969,3.27685852464758,0.822274947436504,11.5274977535066,1.89421923057573
247,42.7405627945234,96.5156688324314,58.0269170755765,3.26359189094456,0.818945899066315,11.4808277221159,1.88655032680821
248,42.9136015102907,96.9064205281092,58.2618438653562,3.250432246223,0.815643697860403,11.4345340619461,1.87894326903882
249,43.086640226058,97.2971722237871,58.4967706551359,3.23737830145906,0.812368020358955,11.3886122384041,1.87139731213505
250,43.2596789418253,97.687923919465,58.7316974449155,3.22442878825322,0.809118548277519,11.3430577894505,1.86391172288651
251,43.4327176575926,98.0786756151428,58.9666242346952,3.21158245841954,0.805894968403904,11.2978663241539,1.85648577976744
252,43.6057563733599,98.4694273108207,59.2015510244749,3.19883808358454,0.802696972497539,11.2530335212803,1.84911877270487
253,43.7787950891272,98.8601790064985,59.4364778142545,3.18619445479567,0.799524257191225,11.2085551279155,1.84181000285229
254,43.9518338048945,99.2509307021764,59.6714046040342,3.173650382139,0.796376523895196,11.1644269581206,1.83455878236862
255,44.1248725206618,99.6416823978542,59.9063313938138,3.1612046943659,0.793253478703451,11.1206448916182,1.82736443420246
256,44.2979112364291,100.032434093532,60.1412581835935,3.14885623852854,0.790154832302265,11.0772048725103,1.82022629188136
257,44.4709499521964,100.42318578921,60.3761849733732,3.13660387962376,0.787080299880855,11.0341029080258,1.81314369930595
258,44.6439886679637,100.813937484888,60.6111117631528,3.12444650024537,0.784029601044108,10.991335067297,1.80611601054895
259,44.817027383731,101.204689180566,60.8460385529325,3.11238300024442,0.781002459727335,10.9488974801646,1.7991425896588
260,44.9900660994983,101.595440876244,61.0809653427122,3.10041229639733,0.777998604112999,10.9067863360101,1.7922228104678
261,45.1631048152656,101.986192571921,61.3158921324918,3.08853332208163,0.775017766549348,10.8649978826154,1.78535605640471
262,45.3361435310329,102.376944267599,61.5508189222715,3.07674502695918,0.772059683470915,10.8235284250482,1.77854172031156
263,45.5091822468002,102.767695963277,61.7857457120511,3.06504637666656,0.769124095320836,10.7823743245727,1.77177920426475
264,45.6822209625675,103.158447658955,62.0206725018308,3.05343635251252,0.766210746474924,10.7415319975857,1.76506791940011
265,45.8552596783348,103.549199354633,62.2555992916105,3.04191395118228,0.763319385167471,10.700997914576,1.75840728574199
266,46.0282983941021,103.939951050311,62.4905260813901,3.03047818444852,0.760449763418721,10.6607685991076,1.7517967320362
267,46.2013371098694,104.330702745989,62.7254528711698,3.01912807888878,0.757601636963969,10.6208406268263,1.74523569558662
268,46.3743758256367,104.721454441666,62.9603796609494,3.00786267560935,0.754774765184253,10.5812106244874,1.73872362209563
269,46.547414541404,105.112206137344,63.1953064507291,2.99668102997511,0.751968911038587,10.5418752690061,1.73225996550791
270,46.7204532571713,105.502957833022,63.4302332405088,2.98558221134557,0.749183840997703,10.5028312865283,1.72584418785788
271,46.8934919729386,105.8937095287,63.6651600302884,2.97456530281662,0.746419324979261,10.4640754515226,1.7194757591204
272,47.0665306887059,106.284461224378,63.9000868200681,2.96362940096803,0.743675136284485,10.425604585892,1.71315415706481
273,47.2395694044732,106.675212920056,64.1350136098478,2.9527736156165,0.74095105153619,10.3874155581049,1.70687886711219
274,47.4126081202405,107.065964615734,64.3699403996274,2.94199706957411,0.738246850618175,10.3495052823454,1.70064938219572
275,47.5856468360078,107.456716311411,64.6048671894071,2.93129889841202,0.735562316615927,10.3118707176823,1.6944652026241
276,47.7586855517751,107.847468007089,64.8397939791868,2.92067825022937,0.732897235758623,10.2745088672559,1.68832583594793
277,47.9317242675424,108.238219702767,65.0747207689664,2.91013428542709,0.730251397362382,10.2374167774824,1.68223079682898
278,48.1047629833097,108.628971398445,65.3096475587461,2.89966617648671,0.727624593774748,10.2005915372756,1.67617960691233
279,48.2778016990771,109.019723094123,65.5445743485257,2.88927310775378,0.725016620320358,10.1640302772854,1.67017179470118
280,48.4508404148444,109.410474789801,65.7795011383054,2.87895427522609,0.722427275247785,10.1277301691522,1.66420689543439
281,48.6238791306117,109.801226485479,66.0144279280851,2.86870888634628,0.719856359677508,10.091688424778,1.65828445096665
282,48.796917846379,110.191978181156,66.2493547178647,2.85853615979895,0.717303677550992,10.0559022956122,1.65240400965116
283,48.9699565621463,110.582729876834,66.4842815076444,2.84843532531203,0.714769035580848,10.0203690719528,1.64656512622484
284,49.1429952779136,110.973481572512,66.719208297424,2.83840562346234,0.712252243202042,9.98508608226278,1.64076736169587
285,49.3160339936809,111.36423326819,66.9541350872037,2.82844630548528,0.70975311252414,9.95005069250045,1.63501028323378
286,49.4890727094482,111.754984963868,67.1890618769834,2.81855663308848,0.707271458284545,9.91526030546374,1.62929346406164
287,49.6621114252155,112.145736659546,67.423988666763,2.80873587826936,0.704807097802717,9.88071236014853,1.62361648335062
288,49.8351501409828,112.536488355224,67.6589154565427,2.79898332313648,0.702359850935347,9.84640433112024,1.61797892611677
289,50.0081888567501,112.927240050901,67.8938422463224,2.78929825973462,0.699929540032456,9.81233372789837,1.61238038311982
290,50.1812275725174,113.317991746579,68.128769036102,2.77967998987347,0.697515989894413,9.77849809435389,1.60682045076424
291,50.3542662882847,113.708743442257,68.3636958258817,2.77012782495981,0.695119027729828,9.744895008119,1.60129873100216
292,50.527305004052,114.099495137935,68.5986226156613,2.76064108583324,0.692738483114315,9.711522080009,1.59581483123845
293,50.7003437198193,114.490246833613,68.833549405441,2.75121910260514,0.690374187950102,9.67837695345607,1.59036836423764
294,50.8733824355866,114.880998529291,69.0684761952207,2.74186121450104,0.688025976426462,9.64545730395452,1.58495894803275
295,51.0464211513539,115.271750224969,69.3034029850003,2.73256676970612,0.685693684980949,9.61276083851739,1.57958620583603
296,51.2194598671212,115.662501920646,69.53832977478,2.72333512521387,0.683377152261418,9.58028529514402,1.57424976595145
297,51.3924985828885,116.053253616324,69.7732565645597,2.7141656466778,0.681076219088821,9.54802844229841,1.56894926168898
298,51.5655372986558,116.444005312002,70.0081833543393,2.70505770826612,0.678790728420738,9.51598807839808,1.56368433128063
299,51.7385760144231,116.83475700768,70.243110144119,2.69601069251942,0.676520525315652,9.48416203131314,1.55845461779809
300,51.9116147301904,117.225508703358,70.4780369338986,2.68702399021102,0.674265456897933,9.45254815787543,1.55325976907209
301,52.0846534459577,117.616260399036,70.7129637236783,2.67809700021032,0.672025372323521,9.42114434339744,1.54809943761338
302,52.257692161725,118.007012094714,70.947890513458,2.66922912934869,0.669800122746291,9.38994850120076,1.54297328053519
303,52.4307308774923,118.397763790392,71.1828173032376,2.66041979228814,0.667589561285082,9.35895857215389,1.53788095947732
304,52.6037695932596,118.788515486069,71.4177440930173,2.65166841139245,0.665393542991381,9.32817252421917,1.53282214053167
305,52.7768083090269,119.179267181747,71.652670882797,2.642974416601,0.663211924817639,9.29758835200862,1.52779649416927
306,52.9498470247942,119.570018877425,71.8875976725766,2.63433724530492,0.661044565586209,9.26720407634846,1.52280369516872
307,53.1228857405615,119.960770573103,72.1225244623563,2.62575634222575,0.658891325958892,9.23701774385221,1.51784342254602
308,53.2959244563288,120.351522268781,72.3574512521359,2.61723115929645,0.656752068407077,9.20702742650204,1.51291535948581
309,53.4689631720961,120.742273964459,72.5923780419156,2.60876115554468,0.654626657182459,9.17723122123828,1.50801919327388
310,53.6420018878634,121.133025660137,72.8273048316953,2.6003457969784,0.652514958288322,9.14762724955687,1.50315461523106
311,53.8150406036307,121.523777355814,73.0622316214749,2.59198455647365,0.650416839451382,9.11821365711456,1.49832132064832
312,53.988079319398,121.914529051492,73.2971584112546,2.58367691366444,0.648332170094166,9.08898861334176,1.49351900872317
313,54.1611180351653,122.30528074717,73.5320852010342,2.57542235483484,0.646260821307923,9.05995031106271,1.48874738249722
314,54.3341567509326,122.696032442848,73.7670119908139,2.56722037281307,0.64420266582605,9.03109696612302,1.48400614879499
315,54.5071954666999,123.086784138526,74.0019387805936,2.55907046686764,0.642157577998031,9.00242681702422,1.4792950181639
316,54.6802341824672,123.477535834204,74.2368655703732,2.5509721426054,0.64012543376386,8.97393812456528,1.47461370481528
317,54.8532728982345,123.868287529882,74.4717923601529,2.54292491187163,0.638106110628959,8.94562917149094,1.46996192656665
318,55.0263116140018,124.259039225559,74.7067191499326,2.5349282926519,0.636099487639559,8.91749826214663,1.465339404785
319,55.1993503297691,124.649790921237,74.9416459397122,2.52698180897588,0.634105445358558,8.8895437221399,1.46074586433112
320,55.3723890455364,125.040542616915,75.1765727294919,2.51908499082283,0.632123865841812,8.86176389800822,1.45618103350509
321,55.5454277613037,125.431294312593,75.4114995192715,2.51123737402899,0.630154632614891,8.83415715689292,1.45164464399261
322,55.718466477071,125.822046008271,75.6464263090512,2.5034385001966,0.628197630650248,8.80672188621934,1.44713643081251
323,55.8915051928383,126.212797703949,75.8813530988309,2.49568791660466,0.626252746344829,8.77945649338275,1.4426561322651
324,56.0645439086056,126.603549399627,76.1162798886105,2.48798517612131,0.624319867498086,8.75235940544021,1.43820348988157
325,56.2375826243729,126.994301095304,76.3512066783902,2.48032983711786,0.6223988832904,8.72542906880809,1.43377824837424
326,56.4106213401402,127.385052790982,76.5861334681699,2.47272146338437,0.620489684261901,8.69866394896512,1.42938015558782
327,56.5836600559075,127.77580448666,76.8210602579495,2.4651596240468,0.618592162291681,8.67206253016094,1.42500896245146
328,56.7566987716748,128.166556182338,77.0559870477292,2.45764389348569,0.616706210577378,8.64562331512997,1.42066442293179
329,56.9297374874421,128.557307878016,77.2909138375088,2.45017385125625,0.614831723615136,8.61934482481042,1.41634629398671
330,57.1027762032094,128.948059573694,77.5258406272885,2.44274908201002,0.612968597179939,8.59322559806857,1.41205433552009
331,57.2758149189767,129.338811269372,77.7607674170682,2.43536917541784,0.611116728306283,8.56726419142788,1.40778831033725
332,57.448853634744,129.729562965049,77.9956942068478,2.42803372609429,0.609276015269216,8.5414591788031,1.40354798410129
333,57.6218923505113,130.120314660727,78.2306209966275,2.42074233352344,0.607446357565705,8.51580915123913,1.39933312529018
334,57.7949310662786,130.511066356405,78.4655477864072,2.41349460198594,0.605627655896347,8.49031271665458,1.39514350515458
335,57.9679697820459,130.901818052083,78.7004745761868,2.40629014048748,0.603819812147403,8.46496849958994,1.3909788976765
336,58.1410084978132,131.292569747761,78.9354013659665,2.39912856268841,0.602022729373154,8.4397751409602,1.38683907952866
337,58.3140472135805,131.683321443439,79.1703281557461,2.39200948683473,0.600236311778575,8.41473129781195,1.38272383003451
338,58.4870859293478,132.074073139117,79.4052549455258,2.38493253569025,0.598460464702307,8.3898356430847,1.37863293112908
339,58.6601246451151,132.464824834794,79.6401817353055,2.37789733646993,0.596695094599941,8.36508686537648,1.37456616732044
340,58.8331633608824,132.855576530472,79.8751085250851,2.37090352077443,0.594940109027588,8.34048366871361,1.37052332565185
341,59.0062020766497,133.24632822615,80.1100353148648,2.36395072452582,0.593195416625747,8.31602477232442,1.3665041956646
342,59.179240792417,133.637079921828,80.3449621046445,2.3570385879044,0.59146092710345,8.29170891041704,1.36250856936149
343,59.3522795081843,134.027831617506,80.5798888944241,2.3501667552866,0.589736551222682,8.26753483196102,1.35853624117093
344,59.5253182239516,134.418583313184,80.8148156842038,2.34333487518403,0.588022200783081,8.24350130047276,1.35458700791171
345,59.6983569397189,134.809335008862,81.0497424739834,2.33654260018349,0.586317788606898,8.21960709380472,1.35066066875834
346,59.8713956554862,135.200086704539,81.2846692637631,2.32978958688817,0.584623228524219,8.19585100393823,1.34675702520702
347,60.0444343712535,135.590838400217,81.5195960535428,2.32307549585967,0.582938435358443,8.17223183677991,1.34287588104216
348,60.2174730870208,135.981590095895,81.7545228433224,2.31639999156122,0.581263324912011,8.14874841196158,1.33901704230353
349,60.3905118027881,136.372341791573,81.9894496331021,2.30976274230173,0.579597813952378,8.12539956264363,1.33518031725395
350,60.5635505185554,136.763093487251,82.2243764228817,2.30316342018087,0.577941820198228,8.1021841353218,1.33136551634751
351,60.7365892343227,137.153845182929,82.4593032126614,2.29660170103506,0.576295262305926,8.07910098963712,1.32757245219837
352,60.90962795009,137.544596878607,82.6942300024411,2.29007726438439,0.574658059856193,8.05614899818929,1.32380093955008
353,61.0826666658573,137.935348574284,82.9291567922207,2.28358979338047,0.573030133341019,8.03332704635306,1.32005079524541
354,61.2557053816246,138.326100269962,83.1640835820004,2.2771389747551,0.571411404150791,8.01063403209782,1.31632183819669
355,61.4287440973919,138.71685196564,83.3990103717801,2.27072449876987,0.569801794561633,7.98806886581022,1.3126138893567
356,61.6017828131592,139.107603661318,83.6339371615597,2.26434605916659,0.568201227722977,7.96563047011974,1.30892677168997
357,61.7748215289266,139.498355356996,83.8688639513394,2.2580033531185,0.566609627645322,7.94331777972725,1.30526031014462
358,61.9478602446938,139.889107052674,84.103790741119,2.25169608118242,0.565026919188212,7.92112974123639,1.30161433162466
359,62.1208989604612,140.279858748352,84.3387175308987,2.24542394725155,0.563453028048412,7.89906531298782,1.29798866496275
360,62.2939376762285,140.67061044403,84.5736443206784,2.23918665850918,0.561887880748277,7.87712346489619,1.29438314089341
361,62.4669763919958,141.061362139707,84.808571110458,2.23298392538312,0.560331404624321,7.85530317828983,1.29079759202667
362,62.6400151077631,141.452113835385,85.0434979002377,2.22681546150084,0.558783527815966,7.83360344575312,1.28723185282218
363,62.8130538235304,141.842865531063,85.2784246900174,2.22068098364547,0.55724417925449,7.81202327097143,1.28368575956371
364,62.9860925392977,142.233617226741,85.513351479797,2.21458021171238,0.555713288652143,7.79056166857865,1.28015915033414
365,63.159131255065,142.624368922419,85.7482782695767,2.20851286866659,0.554190786491452,7.7692176640072,1.27665186499076
366,63.3321699708323,143.015120618097,85.9832050593563,2.20247868050083,0.552676604014699,7.74799029334052,1.27316374514106
367,63.5052086865996,143.405872313775,86.218131849136,2.19647737619429,0.551170673213569,7.72687860316793,1.26969463411888
368,63.6782474023669,143.796624009452,86.4530586389157,2.19050868767203,0.549672926818967,7.70588165044192,1.26624437696095
369,63.8512861181342,144.18737570513,86.6879854286953,2.18457234976505,0.548183298291002,7.68499850233775,1.26281282038382
370,64.0243248339015,144.578127400808,86.922912218475,2.1786681001711,0.546701721809135,7.66422823611521,1.25939981276116
371,64.1973635496688,144.968879096486,87.1578390082547,2.17279567941592,0.545228132262479,7.64356993898283,1.25600520410142
372,64.3704022654361,145.359630792164,87.3927657980343,2.16695483081534,0.543762465240268,7.62302270796406,1.25262884602588
373,64.5434409812034,145.750382487842,87.627692587814,2.16114530043782,0.542304657022466,7.60258564976576,1.24927059174699
374,64.7164796969707,146.14113418352,87.8626193775936,2.15536683706766,0.540854644570534,7.58225788064874,1.24593029604713
375,64.889518412738,146.531885879197,88.0975461673733,2.14961919216881,0.539412365518346,7.56203852630034,1.24260781525768
376,65.0625571285053,146.922637574875,88.332472957153,2.14390211984922,0.537977758163244,7.54192672170912,1.23930300723837
377,65.2355958442726,147.313389270553,88.5673997469326,2.13821537682574,0.536550761457241,7.52192161104145,1.2360157313571
378,65.4086345600399,147.704140966231,88.8023265367123,2.1325587223897,0.535131314998359,7.50202234752018,1.23274584846992
379,65.5816732758072,148.094892661909,89.0372533264919,2.12693191837284,0.53371935902211,7.48222809330509,1.22949322090139
380,65.7547119915745,148.485644357587,89.2721801162716,2.12133472911396,0.532314834393105,7.46253801937534,1.22625771242534
381,65.9277507073418,148.876396053265,89.5071069060513,2.115766921426,0.530917682596798,7.44295130541372,1.22303918824574
382,66.1007894231091,149.267147748942,89.7420336958309,2.11022826456363,0.529527845731361,7.42346713969274,1.21983751497808
383,66.2738281388764,149.65789944462,89.9769604856106,2.1047185301914,0.528145266499686,7.40408471896248,1.21665256063088
384,66.4468668546437,150.048651140298,90.2118872753903,2.09923749235236,0.52676988820151,7.38480324834018,1.21348419458757
385,66.619905570411,150.439402835976,90.4468140651699,2.09378492743716,0.525401654725662,7.36562194120163,1.21033228758865
386,66.7929442861783,150.830154531654,90.6817408549496,2.08836061415364,0.524040510542435,7.34654001907417,1.20719671171406
387,66.9659830019456,151.220906227332,90.9166676447292,2.08296433349691,0.522686400696072,7.32755671153134,1.20407734036596
388,67.1390217177129,151.61165792301,91.1515944345089,2.07759586871986,0.521339270797371,7.30867125608925,1.20097404825162
389,67.3120604334802,152.002409618687,91.3865212242886,2.07225500530413,0.519999067016401,7.28988289810444,1.19788671136665
390,67.4850991492475,152.393161314365,91.6214480140682,2.06694153093155,0.518665736075333,7.27119089067341,1.19481520697853
391,67.6581378650148,152.783913010043,91.8563748038479,2.06165523545602,0.517339225241381,7.25259449453358,1.1917594136103
392,67.8311765807821,153.174664705721,92.0913015936276,2.05639591087578,0.516019482319847,7.23409297796589,1.18871921102456
393,68.0042152965494,153.565416401399,92.3262283834072,2.05116335130612,0.514706455647277,7.2156856166988,1.18569448020771
394,68.1772540123167,153.956168097077,92.5611551731869,2.04595735295255,0.51340009408472,7.19737169381378,1.18268510335439
395,68.350292728084,154.346919792755,92.7960819629665,2.04077771408432,0.512100347011088,7.17915049965222,1.17969096385222
396,68.5233314438513,154.737671488432,93.0310087527462,2.03562423500835,0.510807164316616,7.16102133172381,1.17671194626674
397,68.6963701596186,155.12842318411,93.2659355425259,2.03049671804359,0.509520496396423,7.14298349461619,1.17374793632652
398,68.8694088753859,155.519174879788,93.5008623323055,2.02539496749574,0.50824029414417,7.1250362999061,1.17079882090861
399,69.0424475911532,155.909926575466,93.7357891220852,2.02031878963234,0.506966508945814,7.10717906607175,1.16786448802413
400,69.2154863069205,156.300678271144,93.9707159118649,2.01526799265826,0.50569909267345,7.08941111840657,1.16494482680407
401,69.3885250226878,156.691429966822,94.2056427016445,2.01024238669153,0.504437997679252,7.07173178893424,1.16203972748536
402,69.5615637384551,157.0821816625,94.4405694914242,2.00524178373957,0.503183176789502,7.05414041632495,1.15914908139709
403,69.7346024542224,157.472933358177,94.6754962812038,2.0002659976757,0.501934583298709,7.03663634581297,1.15627278094697
404,69.9076411699897,157.863685053855,94.9104230709835,1.9953148442161,0.500692170963811,7.01921892911542,1.15341071960799
405,70.080679885757,158.254436749533,95.1453498607632,1.99038814089705,0.499455893998469,7.00188752435217,1.15056279190526
406,70.2537186015243,158.645188445211,95.3802766505428,1.98548570705248,0.498225707067438,6.98464149596707,1.14772889340303
407,70.4267573172916,159.035940140889,95.6152034403225,1.9806073637919,0.497001565281032,6.96748021465019,1.14490892069196
408,70.5997960330589,159.426691836567,95.8501302301022,1.97575293397869,0.495783424189656,6.95040305726134,1.14210277137654
409,70.7728347488262,159.817443532245,96.0850570198818,1.97092224220857,0.494571239778435,6.93340940675459,1.13931034406266
410,70.9458734645935,160.208195227923,96.3199838096615,1.96611511478855,0.493364968461902,6.91649865210397,1.13653153834544
411,71.1189121803608,160.5989469236,96.5549105994411,1.96133137971607,0.492164567078783,6.89967018823024,1.13376625479715
412,71.2919508961281,160.989698619278,96.7898373892208,1.95657086665851,0.490969992886844,6.88292341592871,1.13101439495541
413,71.4649896118954,161.380450314956,97.0247641790005,1.95183340693294,0.489781203557821,6.86625774179813,1.12827586131145
414,71.6380283276627,161.771202010634,97.2596909687801,1.94711883348624,0.488598157172415,6.8496725781706,1.12555055729862
415,71.81106704343,162.161953706312,97.4946177585598,1.94242698087543,0.487420812215373,6.83316734304248,1.12283838728103
416,71.9841057591973,162.55270540199,97.7295445483394,1.93775768524833,0.486249127570625,6.81674146000632,1.12013925654238
417,72.1571444749646,162.943457097668,97.9644713381191,1.93311078432447,0.485083062516499,6.80039435818376,1.11745307127489
418,72.3301831907319,163.334208793345,98.1993981278988,1.92848611737633,0.483922576721004,6.7841254721594,1.11477973856849
419,72.5032219064992,163.724960489023,98.4343249176784,1.92388352521075,0.482767630237183,6.76793424191558,1.11211916640007
420,72.6762606222665,164.115712184701,98.6692517074581,1.91930285015073,0.481618183498523,6.75182011276816,1.10947126362292
421,72.8492993380338,164.506463880379,98.9041784972378,1.91474393601735,0.480474197314442,6.73578253530316,1.10683593995636
422,73.0223380538011,164.897215576057,99.1391052870174,1.9102066281121,0.479335632865829,6.71982096531429,1.10421310597542
423,73.1953767695684,165.287967271735,99.3740320767971,1.9056907731993,0.478202451700662,6.70393486374144,1.10160267310078
424,73.3684154853357,165.678718967413,99.6089588665767,1.90119621948893,0.477074615729669,6.68812369660997,1.09900455358875
425,73.541454201103,166.06947066309,99.8438856563564,1.89672281661954,0.47595208722207,6.67238693497089,1.09641866052148
426,73.7144929168703,166.460222358768,100.078812446136,1.89227041564156,0.474834828801361,6.65672405484185,1.09384490779725
427,73.8875316326376,166.850974054446,100.313739235916,1.88783886900071,0.473722803441171,6.64113453714901,1.09128321012091
428,74.0605703484049,167.241725750124,100.548666025695,1.88342803052174,0.472615974461168,6.62561786766969,1.08873348299446
429,74.2336090641722,167.632477445802,100.783592815475,1.87903775539232,0.47151430552303,6.61017353697582,1.08619564270776
430,74.4066477799395,168.02322914148,101.018519605255,1.87466790014722,0.470417760626465,6.59480104037821,1.08366960632937
431,74.5796864957068,168.413980837158,101.253446395034,1.87031832265268,0.46932630410529,6.57949987787153,1.08115529169751
432,74.7527252114741,168.804732532835,101.488373184814,1.86598888209098,0.468239900623564,6.56426955408016,1.07865261741118
433,74.9257639272414,169.195484228513,101.723299974594,1.86167943894528,0.467158515171778,6.54910957820468,1.07616150282131
434,75.0988026430088,169.586235924191,101.958226764373,1.85738985498457,0.466082113063087,6.53401946396919,1.07368186802219
435,75.271841358776,169.976987619869,102.193153554153,1.85311999324898,0.465010659929609,6.51899872956926,1.07121363384282
436,75.4448800745433,170.367739315547,102.428080343933,1.8488697180351,0.463944121718761,6.50404689762071,1.0687567218386
437,75.6179187903107,170.758491011225,102.663007133712,1.84463889488171,0.462882464689656,6.48916349510899,1.0663110542829
438,75.790957506078,171.149242706903,102.897933923492,1.84042739055549,0.461825655409543,6.47434805333933,1.06387655415897
439,75.9639962218452,171.53999440258,103.132860713272,1.83623507303714,0.460773660750296,6.45960010788754,1.06145314515177
440,76.1370349376126,171.930746098258,103.367787503051,1.83206181150751,0.459726447884954,6.44491919855143,1.05904075164006
441,76.3100736533799,172.321497793936,103.602714292831,1.82790747633403,0.458683984284308,6.43030486930301,1.0566392986885
442,76.4831123691472,172.712249489614,103.837641082611,1.82377193905725,0.457646237713529,6.41575666824124,1.05424871203988
443,76.6561510849145,173.103001185292,104.07256787239,1.81965507237766,0.456613176228848,6.40127414754544,1.05186891810751
444,76.8291898006818,173.49375288097,104.30749466217,1.81555675014258,0.455584768174279,6.38685686342934,1.04949984396763
445,77.0022285164491,173.884504576648,104.54242145195,1.81147684733327,0.454560982178382,6.37250437609579,1.04714141735197
446,77.1752672322164,174.275256272325,104.777348241729,1.80741524005225,0.453541787151076,6.35821624969199,1.04479356664042
447,77.3483059479837,174.666007968003,105.012275031509,1.80337180551075,0.452527152280492,6.34399205226539,1.04245622085375
448,77.521344663751,175.056759663681,105.247201821289,1.79934642201631,0.451517047029866,6.32983135572015,1.04012930964649
449,77.6943833795183,175.447511359359,105.482128611068,1.79533896896059,0.450511441134476,6.31573373577423,1.03781276329984
450,77.8674220952856,175.838263055037,105.717055400848,1.79134932680735,0.449510304598622,6.30169877191695,1.03550651271473
451,78.0404608110529,176.229014750715,105.951982190628,1.7873773770805,0.448513607692638,6.28772604736725,1.03321048940494
452,78.2134995268202,176.619766446393,106.186908980407,1.78342300235245,0.447521320949955,6.27381514903236,1.03092462549033
453,78.3865382425875,177.01051814207,106.421835770187,1.77948608623246,0.446533415164194,6.25996566746717,1.02864885369013
454,78.5595769583548,177.401269837748,106.656762559967,1.7755665133553,0.445549861386299,6.24617719683398,1.02638310731636
455,78.7326156741221,177.792021533426,106.891689349746,1.7716641693699,0.444570630921714,6.23244933486292,1.02412732026732
456,78.9056543898894,178.182773229104,107.126616139526,1.7677789409283,0.443595695327587,6.21878168281278,1.02188142702111
457,79.0786931056567,178.573524924782,107.361542929306,1.76391071567463,0.442625026410022,6.20517384543245,1.01964536262938
458,79.251731821424,178.96427662046,107.596469719085,1.76005938223429,0.441658596221353,6.19162543092277,1.01741906271098
459,79.4247705371913,179.355028316138,107.831396508865,1.75622483020328,0.440696377057472,6.17813605089897,1.01520246344581
460,79.5978092529586,179.745780011815,108.066323298645,1.75240695013762,0.439738341455174,6.16470532035354,1.01299550156876
461,79.7708479687259,180.136531707493,108.301250088424,1.74860563354296,0.438784462189544,6.15133285761958,1.01079811436362
462,79.9438866844932,180.527283403171,108.536176878204,1.7448207728643,0.437834712271385,6.13801828433469,1.0086102396572
463,80.1169254002605,180.918035098849,108.771103667984,1.74105226147582,0.436889064944665,6.12476122540525,1.00643181581345
464,80.2899641160278,181.308786794527,109.006030457763,1.73729999367092,0.435947493684008,6.11156130897118,1.00426278172765
465,80.4630028317951,181.699538490205,109.240957247543,1.73356386465227,0.435009972192215,6.09841816637124,1.00210307682071
466,80.6360415475624,182.090290185883,109.475884037323,1.72984377052211,0.434076474397811,6.08533143210864,0.999952641033537
467,80.8090802633297,182.481041881561,109.710810827102,1.7261396082726,0.433146974452634,6.07230074381719,0.997811414821474
468,80.982118979097,182.871793577238,109.945737616882,1.72245127577629,0.432221446729444,6.05932574222784,0.995679339148778
469,81.1551576948643,183.262545272916,110.180664406662,1.71877867177677,0.431299865819573,6.04640607113567,0.993556355483216
470,81.3281964106316,183.653296968594,110.415591196441,1.71512169587937,0.430382206530595,6.0335413773673,0.991442405790699
471,81.5012351263989,184.044048664272,110.650517986221,1.71148024854205,0.429468443884034,6.02073131074868,0.989337432529997
472,81.6742738421662,184.43480035995,110.885444776001,1.70785423106632,0.428558553113093,6.00797552407337,0.987241378647518
473,81.8473125579335,184.825552055628,111.12037156578,1.70424354558838,0.427652509660423,5.9952736730711,0.985154187572153
474,82.0203512737008,185.216303751306,111.35529835556,1.70064809507026,0.426750289175907,5.98262541637685,0.983075803210186
475,82.1933899894681,185.607055446983,111.59022514534,1.69706778329117,0.425851867514484,5.97003041550027,0.98100616994027
476,82.3664287052354,185.997807142661,111.825151935119,1.69350251483888,0.424957220733991,5.95748833479544,0.978945232608463
477,82.5394674210027,186.388558838339,112.060078724899,1.68995219510127,0.42406632509304,5.94499884143109,0.97689293652333
478,82.71250613677,186.779310534017,112.295005514679,1.68641673025796,0.423179157048912,5.93256160536115,0.974849227451105
479,82.8855448525373,187.170062229695,112.529932304458,1.68289602727204,0.42229569325549,5.92017629929568,0.972814051610915
480,83.0585835683046,187.560813925373,112.764859094238,1.67938999388189,0.421415910561208,5.90784259867214,0.970787355670059
481,83.2316222840719,187.951565621051,112.999785884017,1.67589853859315,0.420539786007027,5.89556018162709,0.968769086739352
482,83.4046609998392,188.342317316728,113.234712673797,1.67242157067076,0.41966729682444,5.88332872896811,0.966759192368524
483,83.5776997156065,188.733069012406,113.469639463577,1.66895900013107,0.418798420433499,5.87114792414623,0.964757620541674
484,83.7507384313738,189.123820708084,113.704566253356,1.6655107377341,0.417933134440867,5.85901745322857,0.962764319672786
485,83.9237771471411,189.514572403762,113.939493043136,1.66207669497589,0.417071416637897,5.8469370048714,0.960779238601296
486,84.0968158629084,189.90532409944,114.174419832916,1.65865678408088,0.416213244998724,5.83490627029347,0.958802326587713
487,84.2698545786757,190.296075795118,114.409346622695,1.65525091799447,0.415358597678398,5.82292494324975,0.956833533309298
488,84.442893294443,190.686827490796,114.644273412475,1.65185901037563,0.414507453011024,5.81099272000539,0.954872808855796
489,84.6159320102103,191.077579186473,114.879200202255,1.64848097558958,0.413659789507934,5.79910929931008,0.952920103725211
